Nro de factura,Fecha de factura,ID Cliente,Pais,Cantidad,Monto,Mes,Año
552441,2021-05-09 12:58:00,16359.0,United Kingdom,83,"160,65",5,2021
572441,2021-10-24 12:08:00,,United Kingdom,-2,"-197,51",10,2021
548390,2021-03-30 17:05:00,,United Kingdom,2,"7,50",3,2021
566249,2021-09-11 12:09:00,13527.0,United Kingdom,205,"482,75",9,2021
538091,2020-12-09 14:48:00,16499.0,United Kingdom,-2,"-17,90",12,2020
538797,2020-12-14 11:44:00,17685.0,United Kingdom,25,"10,50",12,2020
536404,2020-12-01 11:29:00,16218.0,United Kingdom,438,"471,30",12,2020
555934,2021-06-08 08:51:00,15061.0,United Kingdom,456,"557,70",6,2021
575838,2021-11-11 11:38:00,13999.0,United Kingdom,151,"328,43",11,2021
538894,2020-12-14 17:22:00,16161.0,United Kingdom,87,"202,45",12,2020
560649,2021-07-20 11:35:00,17581.0,United Kingdom,-14,"-13,38",7,2021
559946,2021-07-14 10:26:00,,United Kingdom,200,"0,00",7,2021
561100,2021-07-25 11:01:00,15289.0,United Kingdom,435,"322,53",7,2021
541597,2021-01-19 16:19:00,14031.0,United Kingdom,323,"456,27",1,2021
556231,2021-06-09 15:04:00,,United Kingdom,4000,"0,00",6,2021
555849,2021-06-07 13:33:00,13266.0,United Kingdom,458,"315,86",6,2021
549230,2021-04-07 10:59:00,12949.0,United Kingdom,-12,"-15,00",4,2021
575590,2021-11-10 12:08:00,15785.0,United Kingdom,-16,"-13,44",11,2021
563910,2021-08-21 12:37:00,17428.0,United Kingdom,87,"377,25",8,2021
571432,2021-10-17 13:03:00,16737.0,United Kingdom,288,"417,60",10,2021
547108,2021-03-21 11:36:00,14659.0,United Kingdom,106,"227,92",3,2021
545425,2021-03-02 14:39:00,16792.0,United Kingdom,43,"100,43",3,2021
544820,2021-02-23 17:23:00,,United Kingdom,1,"9,95",2,2021
541277,2021-01-17 11:46:00,12673.0,Germany,171,"220,90",1,2021
576923,2021-11-17 10:52:00,12753.0,Japan,2210,"4808,48",11,2021
564077,2021-08-22 15:42:00,14711.0,United Kingdom,24,"148,57",8,2021
552298,2021-05-08 14:18:00,14507.0,United Kingdom,64,"236,46",5,2021
576687,2021-11-16 12:13:00,13558.0,United Kingdom,82,"159,13",11,2021
555355,2021-06-02 13:27:00,15841.0,United Kingdom,-12,"-9,96",6,2021
537827,2020-12-08 14:43:00,15332.0,Lithuania,30,"63,00",12,2020
556875,2021-06-15 11:51:00,,United Kingdom,-1,"-702,38",6,2021
569515,2021-10-04 13:58:00,15181.0,United Kingdom,292,"254,48",10,2021
551530,2021-05-01 13:26:00,12748.0,United Kingdom,1,"2,10",5,2021
560079,2021-07-14 16:12:00,15521.0,United Kingdom,465,"449,20",7,2021
542352,2021-01-27 12:18:00,15596.0,United Kingdom,-1,"-2,95",1,2021
538995,2020-12-15 12:05:00,13458.0,United Kingdom,506,"1185,86",12,2020
543094,2021-02-03 11:28:00,16030.0,United Kingdom,283,"331,24",2,2021
566183,2021-09-09 12:59:00,14837.0,United Kingdom,-6,"-8,30",9,2021
558728,2021-07-01 14:50:00,,United Kingdom,-1,"0,00",7,2021
561621,2021-07-28 13:41:00,12722.0,France,-3,"-46,65",7,2021
547699,2021-03-24 16:38:00,,United Kingdom,-32,"0,00",3,2021
537136,2020-12-05 12:42:00,12748.0,United Kingdom,152,"273,76",12,2020
559062,2021-07-06 10:09:00,13253.0,United Kingdom,948,"553,92",7,2021
570666,2021-10-11 14:24:00,13919.0,Denmark,136,"171,66",10,2021
561658,2021-07-28 16:06:00,12743.0,Unspecified,205,"347,35",7,2021
576325,2021-11-14 15:13:00,15050.0,United Kingdom,-4,"-39,80",11,2021
553737,2021-05-19 08:50:00,15116.0,United Kingdom,147,"479,65",5,2021
546895,2021-03-17 18:22:00,15358.0,United Kingdom,-1,"-8,50",3,2021
572068,2021-10-20 13:20:00,13159.0,United Kingdom,179,"303,70",10,2021
563939,2021-08-22 09:28:00,14959.0,United Kingdom,58,"114,94",8,2021
556881,2021-06-15 12:15:00,17389.0,United Kingdom,86,"263,06",6,2021
549991,2021-04-14 08:13:00,18229.0,United Kingdom,92,"348,40",4,2021
558467,2021-06-29 15:22:00,17757.0,United Kingdom,44,"170,42",6,2021
575987,2021-11-13 14:14:00,13018.0,United Kingdom,12,"29,82",11,2021
560181,2021-07-15 11:45:00,16621.0,United Kingdom,45,"118,71",7,2021
557314,2021-06-19 15:59:00,12541.0,Spain,131,"223,74",6,2021
556062,2021-06-08 14:06:00,15189.0,United Kingdom,114,"379,50",6,2021
572512,2021-10-24 14:35:00,15806.0,United Kingdom,189,"262,70",10,2021
571724,2021-10-19 08:20:00,12572.0,Germany,293,"532,74",10,2021
543746,2021-02-11 13:50:00,17675.0,United Kingdom,85,"324,25",2,2021
550655,2021-04-19 17:19:00,17217.0,United Kingdom,24,"113,50",4,2021
568139,2021-09-25 10:46:00,13083.0,United Kingdom,143,"192,39",9,2021
562914,2021-08-10 13:25:00,16558.0,United Kingdom,83,"203,59",8,2021
550900,2021-04-21 12:11:00,16553.0,United Kingdom,730,"682,38",4,2021
540798,2021-01-11 12:11:00,17365.0,United Kingdom,706,"727,36",1,2021
556093,2021-06-08 15:26:00,,United Kingdom,147,"950,51",6,2021
547904,2021-03-28 12:02:00,,United Kingdom,-1,"-219,76",3,2021
549545,2021-04-10 11:19:00,18118.0,United Kingdom,-1,"-1,25",4,2021
567368,2021-09-20 08:23:00,17147.0,United Kingdom,172,"376,19",9,2021
579455,2021-11-29 14:14:00,15239.0,United Kingdom,221,"318,80",11,2021
565181,2021-09-01 15:52:00,17381.0,United Kingdom,1368,"1386,00",9,2021
565433,2021-09-04 13:20:00,14965.0,United Kingdom,12,"124,50",9,2021
551884,2021-05-05 09:17:00,16109.0,United Kingdom,528,"296,88",5,2021
559202,2021-07-07 10:40:00,13583.0,United Kingdom,725,"781,03",7,2021
555734,2021-06-07 08:21:00,17696.0,United Kingdom,157,"343,75",6,2021
539244,2020-12-16 13:24:00,14606.0,United Kingdom,-1,"-2,10",12,2020
539645,2020-12-20 16:03:00,17230.0,United Kingdom,1,"0,95",12,2020
540942,2021-01-12 12:30:00,13113.0,United Kingdom,-6,"-56,24",1,2021
551429,2021-04-28 15:05:00,,United Kingdom,-3,"0,00",4,2021
560881,2021-07-21 15:45:00,17965.0,United Kingdom,18,"56,30",7,2021
552418,2021-05-09 12:42:00,13971.0,United Kingdom,242,"331,70",5,2021
581333,2021-12-08 12:05:00,15159.0,United Kingdom,21,"103,95",12,2021
570829,2021-10-12 13:17:00,16295.0,United Kingdom,324,"336,40",10,2021
537627,2020-12-07 14:58:00,14739.0,United Kingdom,476,"713,88",12,2020
552919,2021-05-12 11:23:00,13282.0,United Kingdom,-1,"-2,55",5,2021
547943,2021-03-28 14:58:00,,United Kingdom,1,"0,00",3,2021
537610,2020-12-07 13:23:00,,United Kingdom,-1,"-631,31",12,2020
542094,2021-01-25 12:47:00,13310.0,United Kingdom,-3,"-21,25",1,2021
574051,2021-11-02 13:46:00,14102.0,United Kingdom,254,"349,30",11,2021
563561,2021-08-17 14:02:00,18073.0,United Kingdom,617,"776,28",8,2021
567093,2021-09-16 12:50:00,17144.0,United Kingdom,351,"595,89",9,2021
544823,2021-02-24 09:28:00,14004.0,United Kingdom,382,"900,02",2,2021
539315,2020-12-16 18:23:00,18260.0,United Kingdom,58,"230,70",12,2020
538044,2020-12-09 13:11:00,,United Kingdom,16,"21,30",12,2020
559018,2021-07-05 13:07:00,18203.0,United Kingdom,43,"160,42",7,2021
571289,2021-10-16 15:27:00,15113.0,United Kingdom,1412,"2242,69",10,2021
563508,2021-08-17 10:27:00,16133.0,United Kingdom,116,"308,08",8,2021
577597,2021-11-21 08:19:00,16366.0,United Kingdom,256,"327,30",11,2021
562085,2021-08-02 12:27:00,15228.0,United Kingdom,486,"970,58",8,2021
563243,2021-08-15 10:29:00,18241.0,United Kingdom,20,"57,00",8,2021
575196,2021-11-09 09:41:00,16767.0,United Kingdom,40,"83,20",11,2021
541845,2021-01-23 12:41:00,15167.0,United Kingdom,67,"163,00",1,2021
580917,2021-12-06 13:57:00,13362.0,United Kingdom,-3,"-5,25",12,2021
564431,2021-08-25 11:36:00,15955.0,United Kingdom,4,"15,80",8,2021
543033,2021-02-02 15:48:00,17841.0,United Kingdom,69,"208,48",2,2021
553463,2021-05-17 11:02:00,13488.0,United Kingdom,471,"927,45",5,2021
565795,2021-09-07 09:57:00,17481.0,United Kingdom,149,"260,63",9,2021
577753,2021-11-21 14:40:00,13756.0,United Kingdom,-24,"-44,40",11,2021
537677,2020-12-08 09:55:00,14796.0,United Kingdom,-1,"-1,95",12,2020
572093,2021-10-20 14:51:00,15121.0,United Kingdom,74,"162,57",10,2021
540151,2021-01-05 11:13:00,12494.0,France,-1,"-10,95",1,2021
556228,2021-06-09 14:26:00,13538.0,United Kingdom,16,"115,20",6,2021
545442,2021-03-02 16:17:00,17063.0,United Kingdom,-1,"-9,95",3,2021
537900,2020-12-09 10:45:00,15983.0,United Kingdom,231,"382,66",12,2020
541990,2021-01-25 09:01:00,13901.0,United Kingdom,64,"214,40",1,2021
542920,2021-02-02 07:51:00,13629.0,United Kingdom,450,"765,00",2,2021
554515,2021-05-24 16:25:00,15042.0,United Kingdom,30,"135,93",5,2021
547929,2021-03-28 14:00:00,,United Kingdom,3,"0,00",3,2021
545220,2021-03-01 08:30:00,14620.0,United Kingdom,73,"235,35",3,2021
568510,2021-09-27 12:26:00,13555.0,United Kingdom,1321,"1693,70",9,2021
556499,2021-06-12 16:39:00,,United Kingdom,3,"44,85",6,2021
561630,2021-07-28 14:16:00,14527.0,United Kingdom,5,"23,50",7,2021
565416,2021-09-04 12:00:00,12710.0,Germany,404,"358,66",9,2021
549116,2021-04-06 12:49:00,16670.0,United Kingdom,444,"554,38",4,2021
560292,2021-07-18 10:19:00,,United Kingdom,46,"321,45",7,2021
541525,2021-01-19 10:51:00,14090.0,United Kingdom,72,"76,32",1,2021
559499,2021-07-08 14:22:00,,United Kingdom,460,"2295,74",7,2021
564056,2021-08-22 14:13:00,14387.0,United Kingdom,209,"440,76",8,2021
543658,2021-02-11 10:38:00,13819.0,United Kingdom,339,"425,05",2,2021
536534,2020-12-01 13:33:00,15350.0,United Kingdom,51,"115,65",12,2020
554014,2021-05-20 13:13:00,13856.0,United Kingdom,104,"94,40",5,2021
581192,2021-12-07 17:05:00,15883.0,United Kingdom,151,"252,72",12,2021
543822,2021-02-14 09:24:00,12507.0,Spain,219,"446,16",2,2021
569421,2021-10-04 10:37:00,15339.0,United Kingdom,-2,"-16,50",10,2021
540119,2021-01-05 10:07:00,,United Kingdom,-60,"0,00",1,2021
547667,2021-03-24 13:25:00,16700.0,United Kingdom,440,"483,30",3,2021
563898,2021-08-21 10:48:00,12971.0,United Kingdom,164,"151,20",8,2021
550622,2021-04-19 13:49:00,13735.0,United Kingdom,505,"935,15",4,2021
556526,2021-06-13 11:33:00,12732.0,France,111,"236,26",6,2021
553687,2021-05-18 14:01:00,15311.0,United Kingdom,-8,"-13,43",5,2021
567164,2021-09-18 11:51:00,14487.0,United Kingdom,151,"279,85",9,2021
552805,2021-05-11 12:34:00,14149.0,United Kingdom,-86,"-179,54",5,2021
563373,2021-08-16 10:02:00,12569.0,Germany,22,"115,30",8,2021
555871,2021-06-07 15:04:00,18073.0,United Kingdom,224,"263,16",6,2021
579450,2021-11-29 13:59:00,12901.0,United Kingdom,774,"967,50",11,2021
578352,2021-11-24 10:02:00,16596.0,United Kingdom,50,"129,50",11,2021
571187,2021-10-14 11:39:00,12380.0,Belgium,229,"450,86",10,2021
556734,2021-06-14 12:00:00,13476.0,United Kingdom,253,"510,87",6,2021
560575,2021-07-19 14:58:00,,United Kingdom,1,"106,40",7,2021
553685,2021-05-18 13:56:00,18097.0,United Kingdom,560,"799,38",5,2021
573138,2021-10-27 17:22:00,15023.0,United Kingdom,250,"695,03",10,2021
541790,2021-01-21 13:07:00,14175.0,United Kingdom,-36,"-19,80",1,2021
544700,2021-02-23 10:10:00,18041.0,United Kingdom,211,"271,68",2,2021
537509,2020-12-07 11:41:00,13756.0,United Kingdom,288,"532,80",12,2020
536541,2020-12-01 14:05:00,14911.0,EIRE,12,"15,00",12,2020
565842,2021-09-07 12:10:00,13808.0,United Kingdom,108,"149,64",9,2021
542360,2021-01-27 12:40:00,14701.0,United Kingdom,143,"396,45",1,2021
576586,2021-11-15 14:22:00,12415.0,Australia,240,"429,60",11,2021
569332,2021-10-03 13:46:00,12637.0,France,158,"358,40",10,2021
574066,2021-11-02 14:50:00,13183.0,United Kingdom,190,"443,14",11,2021
577494,2021-11-20 12:17:00,16506.0,United Kingdom,18,"35,10",11,2021
554346,2021-05-23 17:48:00,18260.0,United Kingdom,-3,"-29,95",5,2021
572191,2021-10-21 11:18:00,17377.0,United Kingdom,28,"112,18",10,2021
579177,2021-11-28 14:53:00,13089.0,United Kingdom,250,"705,90",11,2021
577063,2021-11-17 14:41:00,17183.0,United Kingdom,195,"447,93",11,2021
554124,2021-05-23 08:31:00,13339.0,United Kingdom,326,"860,12",5,2021
579537,2021-11-30 09:58:00,,United Kingdom,5,"18,15",11,2021
561662,2021-07-28 16:28:00,12407.0,Belgium,296,"192,34",7,2021
548622,2021-04-01 12:09:00,13636.0,United Kingdom,153,"249,60",4,2021
551195,2021-04-27 11:25:00,13113.0,United Kingdom,-10,"-89,90",4,2021
560355,2021-07-18 11:37:00,15906.0,United Kingdom,17,"114,55",7,2021
537630,2020-12-07 15:04:00,,United Kingdom,-1,"-13541,33",12,2020
574888,2021-11-07 14:21:00,16353.0,United Kingdom,174,"637,50",11,2021
542216,2021-01-26 12:29:00,14911.0,EIRE,690,"802,56",1,2021
572775,2021-10-26 10:43:00,13126.0,United Kingdom,147,"344,22",10,2021
536551,2020-12-01 14:34:00,17346.0,United Kingdom,88,"146,61",12,2020
579095,2021-11-28 11:00:00,17988.0,United Kingdom,13,"41,01",11,2021
542587,2021-01-28 15:53:00,14401.0,United Kingdom,98,"304,74",1,2021
550315,2021-04-17 11:44:00,17990.0,United Kingdom,290,"314,84",4,2021
578683,2021-11-25 08:55:00,15134.0,United Kingdom,70,"151,38",11,2021
536751,2020-12-02 14:05:00,17850.0,United Kingdom,12,"22,20",12,2020
561674,2021-07-28 17:20:00,,United Kingdom,1,"0,00",7,2021
544582,2021-02-21 14:38:00,13410.0,United Kingdom,140,"250,24",2,2021
565919,2021-09-07 16:48:00,,United Kingdom,517,"1846,68",9,2021
562439,2021-08-04 18:06:00,12931.0,United Kingdom,11848,"18841,48",8,2021
580193,2021-12-02 12:03:00,16899.0,United Kingdom,71,"311,58",12,2021
563427,2021-08-16 11:40:00,16470.0,United Kingdom,188,"193,47",8,2021
562426,2021-08-04 17:13:00,12748.0,United Kingdom,6,"29,70",8,2021
536817,2020-12-02 17:08:00,14156.0,EIRE,-2,"-7,50",12,2020
543235,2021-02-04 13:30:00,14462.0,United Kingdom,155,"331,42",2,2021
552535,2021-05-10 09:59:00,13269.0,United Kingdom,-3,"-28,65",5,2021
553653,2021-05-18 11:08:00,16701.0,United Kingdom,398,"319,25",5,2021
561091,2021-07-25 09:55:00,,United Kingdom,70,"217,44",7,2021
575944,2021-11-13 11:46:00,16571.0,United Kingdom,348,"524,90",11,2021
554432,2021-05-24 12:16:00,,United Kingdom,-97,"0,00",5,2021
556430,2021-06-10 13:24:00,,United Kingdom,19,"0,00",6,2021
553549,2021-05-17 16:09:00,,United Kingdom,244,"1364,33",5,2021
557273,2021-06-19 11:44:00,16050.0,United Kingdom,278,"137,90",6,2021
567635,2021-09-21 13:41:00,16523.0,United Kingdom,416,"686,48",9,2021
564165,2021-08-23 13:35:00,13593.0,United Kingdom,238,"645,83",8,2021
565405,2021-09-04 10:51:00,14211.0,United Kingdom,96,"220,04",9,2021
547505,2021-03-23 13:36:00,,United Kingdom,-9,"0,00",3,2021
574691,2021-11-06 13:17:00,14174.0,United Kingdom,94,"134,46",11,2021
546399,2021-03-11 14:58:00,14352.0,United Kingdom,94,"231,30",3,2021
549042,2021-04-05 17:24:00,,United Kingdom,-2,"0,00",4,2021
553752,2021-05-19 10:20:00,14896.0,United Kingdom,95,"211,55",5,2021
570657,2021-10-11 14:10:00,14911.0,EIRE,416,"485,80",10,2021
547941,2021-03-28 14:46:00,16692.0,United Kingdom,151,"1267,50",3,2021
565792,2021-09-07 09:37:00,14397.0,United Kingdom,112,"180,12",9,2021
547871,2021-03-27 14:28:00,16931.0,United Kingdom,158,"277,43",3,2021
550473,2021-04-18 13:54:00,14623.0,United Kingdom,104,"192,68",4,2021
564211,2021-08-24 09:11:00,17652.0,United Kingdom,-2,"-13,25",8,2021
549324,2021-04-08 10:32:00,16045.0,United Kingdom,107,"196,80",4,2021
557875,2021-06-23 13:09:00,13300.0,United Kingdom,203,"371,89",6,2021
567163,2021-09-18 11:31:00,13247.0,United Kingdom,203,"305,07",9,2021
574692,2021-11-06 13:28:00,16771.0,United Kingdom,81,"144,30",11,2021
554704,2021-05-26 10:09:00,15658.0,United Kingdom,115,"418,95",5,2021
542434,2021-01-28 10:47:00,16755.0,United Kingdom,193,"316,06",1,2021
561372,2021-07-26 16:27:00,,United Kingdom,1,"13,31",7,2021
544604,2021-02-22 09:11:00,13576.0,United Kingdom,144,"364,32",2,2021
538035,2020-12-09 13:03:00,16065.0,United Kingdom,231,"372,09",12,2020
562791,2021-08-09 14:18:00,17730.0,United Kingdom,355,"367,46",8,2021
540163,2021-01-05 11:52:00,13089.0,United Kingdom,1068,"958,93",1,2021
536555,2020-12-01 14:37:00,,United Kingdom,2,"2,97",12,2020
546635,2021-03-15 12:11:00,16392.0,United Kingdom,203,"221,19",3,2021
544674,2021-02-22 15:48:00,13421.0,United Kingdom,-1,"-2,10",2,2021
537407,2020-12-06 14:55:00,15502.0,United Kingdom,34,"192,70",12,2020
540860,2021-01-12 11:04:00,15953.0,United Kingdom,-2,"-18,90",1,2021
576903,2021-11-17 09:15:00,12712.0,Germany,-1,"-25,00",11,2021
560291,2021-07-18 10:17:00,,United Kingdom,71,"562,50",7,2021
575155,2021-11-08 16:17:00,13709.0,United Kingdom,-3,"-17,95",11,2021
566295,2021-09-11 15:44:00,15547.0,United Kingdom,867,"458,43",9,2021
572212,2021-10-21 12:25:00,13918.0,United Kingdom,1040,"1014,64",10,2021
564628,2021-08-26 11:47:00,,United Kingdom,1,"7,50",8,2021
536584,2020-12-01 16:22:00,13777.0,United Kingdom,384,"1132,80",12,2020
565121,2021-09-01 11:43:00,14239.0,United Kingdom,46,"149,70",9,2021
568914,2021-09-29 13:53:00,,United Kingdom,1,"1,36",9,2021
549574,2021-04-10 16:02:00,18226.0,United Kingdom,226,"329,05",4,2021
572847,2021-10-26 12:15:00,14606.0,United Kingdom,55,"115,15",10,2021
554689,2021-05-25 16:51:00,15027.0,United Kingdom,-1,"-1,45",5,2021
571041,2021-10-13 13:00:00,14527.0,United Kingdom,37,"131,48",10,2021
544313,2021-02-17 14:36:00,14099.0,United Kingdom,212,"200,59",2,2021
559509,2021-07-08 15:25:00,15920.0,United Kingdom,20,"31,74",7,2021
562109,2021-08-02 15:42:00,13798.0,United Kingdom,292,"465,56",8,2021
573507,2021-10-31 12:11:00,13651.0,United Kingdom,32,"79,20",10,2021
543377,2021-02-07 15:14:00,13725.0,United Kingdom,192,"220,98",2,2021
539551,2020-12-20 11:38:00,12721.0,France,129,"286,60",12,2020
580395,2021-12-04 10:56:00,17629.0,United Kingdom,294,"339,45",12,2021
553498,2021-05-17 12:56:00,17504.0,United Kingdom,150,"302,10",5,2021
565418,2021-09-04 12:07:00,13576.0,United Kingdom,93,"323,73",9,2021
546671,2021-03-15 15:42:00,15215.0,United Kingdom,-1,"-10,95",3,2021
556200,2021-06-09 12:42:00,,United Kingdom,17,"0,00",6,2021
578277,2021-11-23 13:51:00,12723.0,France,212,"329,12",11,2021
548576,2021-04-01 10:46:00,15696.0,United Kingdom,-3,"-74,15",4,2021
580358,2021-12-02 16:07:00,17238.0,United Kingdom,182,"501,80",12,2021
570665,2021-10-11 14:22:00,16120.0,United Kingdom,8,"17,10",10,2021
563559,2021-08-17 13:45:00,14156.0,EIRE,12,"34,68",8,2021
572660,2021-10-25 12:30:00,14527.0,United Kingdom,50,"232,71",10,2021
560392,2021-07-18 13:30:00,13911.0,United Kingdom,430,"217,60",7,2021
536764,2020-12-02 14:42:00,,United Kingdom,-38,"0,00",12,2020
564191,2021-08-23 16:16:00,17315.0,United Kingdom,147,"269,28",8,2021
550650,2021-04-19 16:39:00,18171.0,United Kingdom,-3,"-17,85",4,2021
561334,2021-07-26 14:27:00,15440.0,United Kingdom,47,"111,86",7,2021
538644,2020-12-13 14:39:00,12476.0,Germany,2,"12,45",12,2020
552649,2021-05-10 13:44:00,12592.0,Germany,165,"231,80",5,2021
573932,2021-11-02 10:26:00,17966.0,United Kingdom,1400,"504,00",11,2021
553169,2021-05-13 16:26:00,15159.0,United Kingdom,30,"103,50",5,2021
560407,2021-07-18 14:21:00,,United Kingdom,9,"0,00",7,2021
575151,2021-11-08 16:12:00,12395.0,Belgium,129,"263,08",11,2021
536739,2020-12-02 13:08:00,14180.0,United Kingdom,31,"201,75",12,2020
540682,2021-01-10 16:29:00,16112.0,United Kingdom,150,"64,14",1,2021
548198,2021-03-29 16:05:00,16712.0,United Kingdom,133,"351,01",3,2021
556505,2021-06-13 09:43:00,17381.0,United Kingdom,696,"462,96",6,2021
537409,2020-12-06 15:00:00,15194.0,United Kingdom,247,"406,16",12,2020
538283,2020-12-10 12:56:00,12748.0,United Kingdom,7,"10,29",12,2020
559256,2021-07-07 12:10:00,15249.0,United Kingdom,456,"819,00",7,2021
561714,2021-07-29 11:56:00,18081.0,United Kingdom,31,"113,25",7,2021
561386,2021-07-27 09:14:00,15660.0,United Kingdom,12,"9,96",7,2021
556083,2021-06-08 15:23:00,,United Kingdom,58,"363,43",6,2021
537881,2020-12-09 09:23:00,15513.0,United Kingdom,238,"956,50",12,2020
554654,2021-05-25 13:34:00,12815.0,Poland,239,"615,36",5,2021
546404,2021-03-11 15:42:00,13509.0,United Kingdom,120,"127,20",3,2021
553709,2021-05-18 15:29:00,13767.0,United Kingdom,167,"454,34",5,2021
579192,2021-11-28 15:43:00,12657.0,France,-390,"-491,12",11,2021
560207,2021-07-15 13:57:00,15301.0,United Kingdom,123,"410,85",7,2021
545523,2021-03-03 12:41:00,14524.0,United Kingdom,72,"210,05",3,2021
553893,2021-05-19 17:13:00,17560.0,United Kingdom,137,"323,95",5,2021
579190,2021-11-28 15:35:00,12657.0,France,390,"491,12",11,2021
558574,2021-06-30 14:48:00,17017.0,United Kingdom,84,"97,20",6,2021
564573,2021-08-26 11:19:00,14606.0,United Kingdom,49,"110,85",8,2021
565935,2021-09-08 10:46:00,,United Kingdom,-8,"0,00",9,2021
576345,2021-11-14 15:37:00,12374.0,Austria,342,"742,93",11,2021
566754,2021-09-14 15:49:00,18158.0,United Kingdom,-1,"-1,65",9,2021
573082,2021-10-27 14:21:00,17173.0,United Kingdom,74,"281,10",10,2021
539832,2020-12-22 13:20:00,17239.0,United Kingdom,-1,"-2,55",12,2020
542907,2021-02-01 15:15:00,13854.0,United Kingdom,75,"313,85",2,2021
573416,2021-10-31 08:29:00,14688.0,United Kingdom,90,"245,32",10,2021
578950,2021-11-27 14:40:00,17885.0,United Kingdom,167,"190,19",11,2021
580765,2021-12-06 10:41:00,14562.0,United Kingdom,24,"61,20",12,2021
574015,2021-11-02 12:03:00,15576.0,United Kingdom,404,"940,67",11,2021
581499,2021-12-09 10:28:00,15498.0,United Kingdom,-1,"-224,69",12,2021
552951,2021-05-12 12:05:00,14988.0,United Kingdom,141,"334,54",5,2021
554817,2021-05-26 14:08:00,15622.0,United Kingdom,68,"302,80",5,2021
536836,2020-12-02 18:08:00,18168.0,United Kingdom,133,"263,30",12,2020
575715,2021-11-10 17:58:00,,United Kingdom,-36,"0,00",11,2021
578821,2021-11-25 13:59:00,17389.0,United Kingdom,80,"441,00",11,2021
555691,2021-06-06 14:31:00,12843.0,United Kingdom,195,"444,45",6,2021
557635,2021-06-21 15:27:00,12748.0,United Kingdom,157,"194,89",6,2021
575215,2021-11-09 11:04:00,18109.0,United Kingdom,40,"285,00",11,2021
542569,2021-01-28 14:53:00,,United Kingdom,-1,"0,00",1,2021
573403,2021-10-30 15:50:00,16506.0,United Kingdom,24,"55,20",10,2021
571679,2021-10-18 13:41:00,14159.0,United Kingdom,161,"178,97",10,2021
580999,2021-12-06 17:49:00,17883.0,United Kingdom,177,"184,87",12,2021
578121,2021-11-23 10:23:00,14547.0,United Kingdom,247,"400,40",11,2021
570670,2021-10-11 14:39:00,14624.0,United Kingdom,138,"210,25",10,2021
556082,2021-06-08 15:22:00,,United Kingdom,125,"788,00",6,2021
573354,2021-10-30 12:42:00,14040.0,United Kingdom,79,"141,05",10,2021
573779,2021-11-01 10:57:00,16360.0,United Kingdom,-9,"-95,25",11,2021
537634,2020-12-07 15:15:00,16775.0,United Kingdom,62,"231,90",12,2020
573176,2021-10-28 10:27:00,,United Kingdom,7,"5,86",10,2021
537386,2020-12-06 13:32:00,14911.0,EIRE,3,"20,85",12,2020
580180,2021-12-02 12:00:00,14688.0,United Kingdom,-12,"-23,14",12,2021
558647,2021-07-01 10:39:00,14868.0,United Kingdom,212,"439,74",7,2021
555001,2021-05-31 08:32:00,16566.0,United Kingdom,114,"185,22",5,2021
558103,2021-06-26 14:08:00,13767.0,United Kingdom,80,"413,60",6,2021
560110,2021-07-15 09:51:00,,United Kingdom,-40,"0,00",7,2021
557228,2021-06-17 13:42:00,15805.0,United Kingdom,6,"17,70",6,2021
564232,2021-08-24 10:25:00,13517.0,United Kingdom,-8,"-15,60",8,2021
558533,2021-06-30 11:49:00,16717.0,United Kingdom,287,"530,47",6,2021
560452,2021-07-19 09:51:00,12682.0,France,33,"99,60",7,2021
568314,2021-09-26 12:58:00,14387.0,United Kingdom,222,"488,98",9,2021
554927,2021-05-27 13:00:00,16726.0,United Kingdom,68,"191,40",5,2021
578131,2021-11-23 10:49:00,13171.0,United Kingdom,-1,"-20,80",11,2021
569256,2021-10-03 11:15:00,,United Kingdom,-14,"0,00",10,2021
566817,2021-09-15 10:53:00,16160.0,United Kingdom,1012,"801,94",9,2021
560822,2021-07-21 11:20:00,,United Kingdom,-1,"-770,26",7,2021
553163,2021-05-13 16:10:00,,United Kingdom,1,"0,00",5,2021
577053,2021-11-17 14:17:00,13001.0,United Kingdom,321,"612,39",11,2021
566058,2021-09-08 15:16:00,16682.0,United Kingdom,200,"183,92",9,2021
559060,2021-07-06 10:00:00,15738.0,United Kingdom,260,"302,20",7,2021
577814,2021-11-22 09:16:00,15106.0,United Kingdom,122,"120,06",11,2021
540502,2021-01-09 10:50:00,13183.0,United Kingdom,400,"625,04",1,2021
573695,2021-10-31 17:13:00,15023.0,United Kingdom,59,"305,77",10,2021
581398,2021-12-08 13:26:00,17243.0,United Kingdom,122,"604,30",12,2021
552180,2021-05-06 13:35:00,18235.0,United Kingdom,332,"430,46",5,2021
555561,2021-06-05 14:38:00,16654.0,United Kingdom,12,"35,40",6,2021
547090,2021-03-20 16:12:00,17230.0,United Kingdom,98,"203,40",3,2021
549928,2021-04-13 10:20:00,16684.0,United Kingdom,200,"324,00",4,2021
577768,2021-11-21 15:18:00,,United Kingdom,1198,"4444,83",11,2021
547061,2021-03-20 13:21:00,12407.0,Belgium,215,"226,30",3,2021
566319,2021-09-12 11:25:00,13431.0,United Kingdom,556,"853,68",9,2021
567130,2021-09-16 14:11:00,,United Kingdom,-1,"-1039,73",9,2021
577059,2021-11-17 14:30:00,13704.0,United Kingdom,102,"237,36",11,2021
